id,Gis_X,Gis_Y,Longitud_X_WGS84,Latitud_Y_WGS84,Incidència,Situació,Tipus tram/carrer,Codi Grafo,Barri,Districte,Carrer,Numero Postal,Ubicació,Tipus,Quantitat,Mesura,ALP Central,ALP Façana,Adossat a façana (<0.50m),Llargada,Amplada,Amplada Gual,Amplada Pas de Vianants,Tipus Pas de Vianants,Alçada,Amidament,Mesura mínima,Pendent Longitudinal,Pendent Transversal,Pendent,Grao / Desnivell,Tipus Direccional,Tipus Botons,Falta Direccional,Falta Botons,Detall_Altres,Profunditat,Cas No Compleix Mesura Longit.,Cas No Compleix Mesura Transv.,Senyalització Horitzontal,Senyalització Vertical,Reserva Accesible,Accesibilitat
49,-0.7840486741099686,0.34735419136946694,-0.7926606135257832,0.34005191250237593,-1.2634730975902306,0.359687241301645,-0.08006675190954493,0.14347540279586113,-0.27492669594592817,0.12153079963132929,-0.17804623188007862,0.08233898375163383,2.3501800383179825,1.4501439519841535,-0.22673196075074517,0.06612326975439276,-3.9906679457202365,-0.20588625592671342,0.0,1.0801961371970146,-4.823372178337397,-5.322190281382611,1.9249288819550516,-3.9192220124369523,-0.9198610970555507,-4.090137832805521,-2.1278718412659776,2.15814498330269,3.1773963889784724,0.3050550772061488,0.0,-3.1996468874029524,-0.1461429540740795,-3.424433086779071,2.1189151704776124,6.906837050352028,-3.093018056464962,2.4611717626420235,9.179509560411518,-16.97789512513274,-14.973471988357417,33.19832015228913,1
50,0.5562548408127708,1.3013248751208906,0.54359959905309,1.3011432225621955,2.1720494236815964,0.9931390924613914,-1.0458085316006835,-0.8002232742168027,0.6016148149011334,1.2096899625199469,0.8146233954174191,-0.2758461609257096,0.10984502596684942,0.1822400637185679,-0.22673196075074517,0.06612326975439276,-0.26076036031052396,-0.20588625592671342,0.0,-0.008946803584533347,-0.024010727216198485,0.032138966087577714,4.808330587002157,-3.738634855252595,0.08227466522019186,3.256873174175144,-0.10991106120864913,5.774540079601161,6.000082970787689,0.3050550772061488,0.0,-1.8135223793659874,-10.558065914366074,-1.0769397512895305,2.9724700073383086,6.1099547680786905,2.4046214626140943,3.5795356185439458,9.054079741718047,-14.90404696406739,-7.4873177314388215,26.517132552169645,0
51,-0.4713082072796696,0.30722268681551373,-0.4777758503128608,0.30256341269996895,-1.2634730975902306,0.9931390924613914,0.4976781617806434,1.221627172794777,-0.1859417302502615,1.5772352824296307,1.4963506841787564,-0.03495499789160905,5.927762438810923,0.9980019981096209,-0.22673196075074517,0.06612326975439276,-13.810339721060684,-0.20588625592671342,0.0,12.211879190170732,1.4938569342611656,-3.957623259451367,0.7871159652024726,-5.134876550423985,0.08227466522019186,-3.029891152612395,4.129746083924973,0.4329789259618321,1.4382368178325837,0.3050550772061488,0.0,-2.706612699038729,10.314665413853179,-0.9466354633268939,5.645247854751847,-12.373219680838979,1.2443315902932026,-5.58243893243308,-3.3713918854342353,-9.073945817142935,-23.51172060575167,12.207009730831777,1
52,0.8329306196440491,-0.09867470473813782,0.8384348694688595,-0.09181854075658882,0.6996826288508136,-1.0069083047789449,0.47877894715776903,1.8306758883403416,-1.3425339534880874,-1.6720284042775704,-1.5394812973988616,0.5452444087994518,5.443702886461537,-0.5315516288736034,-0.22673196075074517,0.06612326975439276,2.6882993048854438,-0.20588625592671342,0.0,-0.008946803584533347,-0.024010727216198485,-3.335652376096689,1.5600291306154341,-1.5671501417296652,0.14312316779539155,4.424494138349883,4.27542099972057,2.085377096958326,1.7465119553234245,0.3050550772061488,0.0,1.8862245991896973,6.983513613732919,-2.791073433649529,2.694380540928765,-13.079774557172756,1.9456084646565612,0.5199786222191998,13.354502206558713,-10.2129371296881,-25.190224754605936,23.35406608512798,0
53,-0.24856152999353184,1.233782504692703,-0.2651083276363782,1.2276047405812878,0.2088936972405525,0.9931390924613914,0.5098581287660495,-1.2077917554442417,0.5019148780606606,1.41566798722423,-1.1671750909827818,1.2514301757642408,3.4649002566101816,-0.5315516288736034,-0.22673196075074517,0.06612326975439276,6.387850810212214,-0.20588625592671342,0.0,-0.008946803584533347,-0.024010727216198485,-4.1924680279675615,-1.7745682137987906,-1.9237234677881005,0.08227466522019186,0.014999836325918281,1.6237616950399456,1.2163165108190312,4.751528770328977,0.3050550772061488,0.0,0.9562034353086801,-3.6434042550665886,5.891107151913268,6.040507266290667,5.231625738802467,0.44204803487332,4.6236262770476975,16.133071904475695,-31.665816857399207,-12.345120200935071,30.215230209854166,0
54,0.12017813445329578,0.5634378095407538,0.11388791802839282,0.5624751807384923,-1.2634730975902306,-0.16754432938740693,0.26441848771321785,1.1720244503059458,-0.022408697558759752,0.6750509941729641,-0.9078981514148404,-1.0025718814119395,1.8652432092496618,1.82646854884064,-0.22673196075074517,0.06612326975439276,5.847746039612286,-0.20588625592671342,0.0,-7.7836759414617,-10.529806212550811,2.5272096469738283,-2.303379249532778,-4.889396654240711,-5.059324354350617,-2.5953359793847124,4.369938624970384,0.30995015808093995,1.3261845150020342,0.3050550772061488,0.0,1.7791291355427372,7.547791204482719,-4.970303127004816,7.307346009732743,-7.030482376887089,5.6937015996769125,5.584867226504943,-3.1899244283577293,-5.577385489955823,-55.23398474039503,11.66658327096161,1
55,-0.4758024738397782,0.6321561284077013,-0.4862848009338968,0.626315088977622,-1.2634730975902306,0.9931390924613914,0.038591151126350365,0.5331790044827025,-0.19598467982264942,0.6278882429447905,0.416172090236165,-1.2954140531823926,1.5435578787441269,0.9980019981096209,-0.22673196075074517,0.06612326975439276,-20.825633390885713,-0.20588625592671342,0.0,-0.008946803584533347,-5.136292472922451,0.8849057009692318,-1.0613932931276722,-7.164998671606063,0.08227466522019186,-2.9603068278132474,-1.5804967732842332,3.3754075747186936,2.361533023404411,0.3050550772061488,0.0,0.7329822025794002,1.1316245258692703,0.9466455378593333,10.916224009023233,-4.2440512073192345,1.8274332199160384,1.0654553767186252,1.6006074048968495,-4.82949473722929,-44.70334455615433,44.12857729070764,1
56,1.5722589883076237,-0.38757086782878675,1.5850672801954122,-0.374156294788001,-1.7542620292004916,0.9931390924613914,0.3657342238854757,0.19417584473502303,1.7481640885665715,-1.2415338367611843,0.2582556936945132,1.2250978251316555,3.404496814563338,-0.5315516288736034,-0.22673196075074517,-1.642429702248897,-10.347087344089863,-0.20588625592671342,0.0,-0.008946803584533347,-0.024010727216198485,-0.023501992957333684,1.8314060963647503,-2.3967594175214275,0.08227466522019186,3.8446535957659185,-4.5542785082047335,3.783965073644239,4.181919159832531,0.3050550772061488,0.0,-4.92021957257743,1.1658661654144407,-5.448949806880186,4.74694116189799,-13.60801307569033,1.4075128124711682,-2.8870411066786965,10.637825496480678,-7.130400119715688,-49.39789996691138,20.906173748479162,0
57,1.0359498327381016,2.1010878092618386,1.0167008769046173,2.1017318760712875,-1.2634730975902306,0.9931390924613914,0.7207641615029958,1.1631425438144993,1.104692241323476,-0.2803931290781554,0.5097557877205308,-0.7041482654833725,1.4542967256994483,0.5897765642416629,-0.22673196075074517,0.06612326975439276,-14.443074951226546,-0.20588625592671342,0.0,-0.008946803584533347,-0.024010727216198485,-3.470238437624569,-2.4250051297522854,-1.6662211367071968,0.08227466522019186,-3.359424394642713,-6.0261997283589,5.3420256004514615,2.6874905109076925,0.3050550772061488,0.0,-0.770377644216433,-3.248978129898841,3.8424998443437257,7.5263461135109315,-1.0481015004966352,0.6930033063721526,5.835836072253264,6.384686497069872,-25.29038892022286,-72.52012041195181,24.500682490661312,1
58,-0.3410544616628659,1.096221532009576,-0.3564579649516339,1.0897998559478956,-1.2634730975902306,0.9931390924613914,-0.9511675853192108,1.0099259497156754,0.4666714451735584,-1.7518589732784953,-0.49091557923307017,1.2445764285817793,-0.022126424042567705,0.9980019981096209,-0.22673196075074517,0.06612326975439276,6.8207431628297215,-0.20588625592671342,0.0,-0.008946803584533347,-0.024010727216198485,-2.8452829272395026,-4.049845616589611,-6.242989528129867,0.08227466522019186,4.883838946569635,2.7075312246510137,3.0806888837832886,4.829710866246406,0.3050550772061488,0.0,-2.2887411951821175,-2.6592628236147213,6.05748674091142,-0.08174175760467164,-10.462907048971086,7.085371588994678,-0.7081746078875639,10.939363503108785,-29.868668327503844,-50.952875096395765,33.241185240666624,1
